#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc32-t20-pod138,1609024571,1609024575,1609024575,1609024575,1609024578,1609024578
vc6-t15-pod122,1609024571,1609024574,1609024574,1609024574,1609024577,1609024577
vc31-t1-pod31,1609024570,1609024571,1609024571,1609024571,1609024571,1609024571
vc31-t1-pod70,1609024571,1609024572,1609024572,1609024572,1609024574,1609024574
vc90-t10-pod115,1609024571,1609024574,1609024574,1609024574,1609024576,1609024576
vc41-t21-pod109,1609024571,1609024573,1609024573,1609024573,1609024576,1609024576
vc41-t21-pod23,1609024570,1609024571,1609024571,1609024571,1609024571,1609024571
vc88-t24-pod179,1609024572,1609024577,1609024577,1609024577,1609024580,1609024580
vc27-t19-pod185,1609024572,1609024577,1609024577,1609024577,1609024580,1609024580
vc5-t2-pod97,1609024571,1609024573,1609024573,1609024573,1609024575,1609024575
vc26-t14-pod103,1609024571,1609024573,1609024573,1609024573,1609024576,1609024576
vc62-t6-pod105,1609024571,1609024573,1609024573,1609024573,1609024576,1609024576
vc27-t19-pod33,1609024570,1609024571,1609024571,1609024571,1609024572,1609024572
vc74-t8-pod59,1609024571,1609024572,1609024572,1609024572,1609024573,1609024573
vc2-t13-pod96,1609024571,1609024573,1609024573,1609024573,1609024575,1609024575
vc86-t3-pod198,1609024572,1609024578,1609024578,1609024578,1609024581,1609024581
vc6-t15-pod25,1609024570,1609024571,1609024571,1609024571,1609024571,1609024571
vc82-t23-pod213,1609024572,1609024578,1609024578,1609024578,1609024581,1609024581
vc41-t21-pod115,1609024571,1609024574,1609024574,1609024574,1609024576,1609024576
vc88-t24-pod173,1609024572,1609024577,1609024577,1609024577,1609024579,1609024579
vc16-t12-pod143,1609024571,1609024575,1609024575,1609024575,1609024578,1609024578
vc77-t9-pod56,1609024571,1609024572,1609024572,1609024572,1609024573,1609024573
vc31-t1-pod50,1609024570,1609024571,1609024571,1609024572,1609024573,1609024573
vc82-t23-pod48,1609024570,1609024571,1609024571,1609024571,1609024571,1609024572
