#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc19-t2-pod31,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc42-t12-pod7,1608960238,1608960238,1608960238,1608960238,1608960239,1608960239
vc98-t21-pod1,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc54-t8-pod21,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc13-t47-pod33,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc99-t46-pod1,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc84-t15-pod19,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc5-t25-pod37,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc25-t50-pod9,1608960238,1608960239,1608960239,1608960239,1608960252,1608960252
vc17-t23-pod46,1608960239,1608960241,1608960241,1608960241,1608960242,1608960242
vc8-t1-pod50,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc68-t29-pod4,1608960238,1608960238,1608960238,1608960238,1608960240,1608960240
vc26-t32-pod13,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc76-t40-pod40,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc12-t41-pod50,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc2-t31-pod29,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc100-t30-pod72,1608960240,1608960241,1608960241,1608960241,1608960243,1608960243
vc32-t33-pod28,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc94-t45-pod26,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc49-t6-pod9,1608960238,1608960239,1608960239,1608960239,1608960256,1608960256
vc80-t22-pod32,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc44-t38-pod22,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc84-t15-pod17,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc5-t25-pod36,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc5-t25-pod55,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc66-t27-pod41,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc40-t37-pod33,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc21-t3-pod17,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc49-t6-pod11,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc2-t31-pod24,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc25-t50-pod20,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc21-t3-pod16,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc86-t16-pod5,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc13-t47-pod43,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc36-t17-pod43,1608960239,1608960240,1608960241,1608960241,1608960242,1608960242
vc12-t41-pod28,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc88-t9-pod61,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc37-t4-pod1,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc7-t14-pod15,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc80-t22-pod3,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc6-t49-pod29,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc36-t17-pod22,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc66-t27-pod58,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc8-t1-pod61,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc100-t30-pod38,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc13-t47-pod41,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc7-t14-pod39,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc93-t35-pod6,1608960238,1608960238,1608960238,1608960238,1608960239,1608960239
vc8-t1-pod52,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc100-t30-pod63,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc94-t45-pod14,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc94-t45-pod47,1608960239,1608960241,1608960241,1608960241,1608960242,1608960242
vc84-t15-pod29,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc40-t37-pod27,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc20-t24-pod9,1608960238,1608960239,1608960239,1608960239,1608960255,1608960255
vc94-t45-pod15,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc94-t45-pod27,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc26-t32-pod27,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc48-t42-pod10,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc66-t27-pod70,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc37-t4-pod19,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc42-t12-pod44,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc25-t50-pod15,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc52-t7-pod20,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc94-t45-pod52,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc7-t14-pod24,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc48-t42-pod4,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc42-t12-pod19,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc12-t41-pod19,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc5-t25-pod35,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc92-t10-pod23,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc57-t26-pod37,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc52-t7-pod40,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc89-t34-pod4,1608960238,1608960238,1608960238,1608960238,1608960242,1608960242
vc7-t14-pod32,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc26-t32-pod32,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc67-t28-pod59,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc44-t38-pod10,1608960238,1608960239,1608960239,1608960239,1608960259,1608960259
vc84-t15-pod2,1608960238,1608960238,1608960238,1608960238,1608960238,1608960238
vc96-t20-pod49,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
vc13-t47-pod18,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc4-t36-pod31,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc43-t5-pod39,1608960239,1608960240,1608960240,1608960240,1608960242,1608960242
vc67-t28-pod21,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc37-t4-pod16,1608960238,1608960239,1608960239,1608960239,1608960240,1608960240
vc89-t34-pod13,1608960238,1608960239,1608960239,1608960239,1608960239,1608960239
vc83-t19-pod28,1608960239,1608960240,1608960240,1608960240,1608960241,1608960241
vc53-t48-pod50,1608960239,1608960241,1608960241,1608960241,1608960243,1608960243
