#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc64-t4-pod7,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc68-t5-pod24,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc2-t41-pod7,1608961311,1608961312,1608961312,1608961312,1608961320,1608961320
vc29-t42-pod23,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc87-t25-pod12,1608961311,1608961312,1608961312,1608961312,1608961326,1608961326
vc68-t5-pod32,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc75-t40-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc82-t6-pod10,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc86-t8-pod2,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc47-t3-pod16,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc21-t36-pod7,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc15-t35-pod10,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc15-t35-pod4,1608961311,1608961311,1608961311,1608961311,1608961311,1608961312
vc3-t43-pod1,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc78-t48-pod1,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc14-t27-pod25,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc38-t44-pod30,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc2-t41-pod14,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc59-t16-pod27,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc68-t5-pod27,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc82-t6-pod17,1608961311,1608961312,1608961312,1608961312,1608961312,1608961313
vc91-t21-pod8,1608961311,1608961312,1608961312,1608961312,1608961321,1608961321
vc96-t22-pod21,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc96-t22-pod22,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc11-t10-pod17,1608961311,1608961312,1608961312,1608961312,1608961312,1608961313
vc19-t14-pod12,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc22-t28-pod21,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc21-t36-pod16,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc21-t36-pod24,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc2-t41-pod18,1608961311,1608961312,1608961313,1608961313,1608961313,1608961313
vc11-t10-pod28,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc37-t38-pod17,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc12-t11-pod18,1608961311,1608961312,1608961312,1608961313,1608961313,1608961313
vc30-t2-pod11,1608961311,1608961312,1608961312,1608961312,1608961324,1608961324
vc82-t6-pod9,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc59-t16-pod24,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc60-t46-pod24,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc39-t39-pod17,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc46-t19-pod8,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc76-t47-pod12,1608961311,1608961312,1608961312,1608961312,1608961328,1608961328
vc68-t5-pod30,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc97-t18-pod17,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc75-t40-pod17,1608961311,1608961312,1608961312,1608961312,1608961312,1608961313
vc37-t38-pod7,1608961311,1608961312,1608961312,1608961312,1608961319,1608961319
vc50-t20-pod4,1608961311,1608961311,1608961311,1608961311,1608961311,1608961312
vc50-t20-pod8,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc60-t46-pod16,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc60-t46-pod17,1608961311,1608961312,1608961312,1608961312,1608961312,1608961313
vc19-t14-pod8,1608961311,1608961312,1608961312,1608961312,1608961320,1608961320
vc66-t17-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc83-t32-pod8,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc21-t36-pod23,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc14-t27-pod9,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc76-t47-pod0,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc87-t25-pod26,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc90-t26-pod1,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc97-t18-pod1,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc50-t20-pod13,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc14-t27-pod12,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc22-t28-pod12,1608961311,1608961312,1608961312,1608961312,1608961327,1608961327
vc47-t3-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc81-t49-pod16,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc1-t1-pod6,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc87-t25-pod13,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc21-t36-pod2,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc61-t31-pod4,1608961311,1608961311,1608961311,1608961311,1608961311,1608961312
vc11-t10-pod23,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc37-t38-pod0,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc14-t27-pod1,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc1-t1-pod31,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc87-t25-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc91-t21-pod15,1608961311,1608961312,1608961312,1608961312,1608961329,1608961329
vc50-t20-pod0,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc3-t43-pod5,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc61-t31-pod10,1608961311,1608961312,1608961312,1608961312,1608961322,1608961322
vc12-t11-pod6,1608961311,1608961312,1608961312,1608961312,1608961315,1608961315
vc25-t15-pod27,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc11-t10-pod13,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc11-t10-pod9,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc14-t27-pod21,1608961312,1608961313,1608961313,1608961313,1608961313,1608961313
vc29-t42-pod2,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc1-t1-pod30,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc23-t37-pod26,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc33-t29-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc61-t31-pod14,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc81-t49-pod12,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc46-t19-pod2,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc66-t17-pod18,1608961311,1608961312,1608961313,1608961313,1608961313,1608961313
vc46-t19-pod9,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc43-t50-pod17,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
vc82-t6-pod6,1608961311,1608961312,1608961312,1608961312,1608961316,1608961316
vc91-t21-pod11,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc13-t23-pod24,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc66-t17-pod7,1608961311,1608961312,1608961312,1608961312,1608961319,1608961319
vc90-t26-pod26,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc25-t15-pod30,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc60-t46-pod5,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc38-t44-pod15,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc14-t27-pod5,1608961311,1608961311,1608961311,1608961312,1608961312,1608961312
vc23-t37-pod29,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc23-t37-pod7,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc68-t5-pod10,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc82-t6-pod7,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc100-t34-pod10,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc66-t17-pod25,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc97-t18-pod13,1608961311,1608961312,1608961312,1608961312,1608961328,1608961328
vc30-t2-pod10,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc91-t21-pod12,1608961311,1608961312,1608961312,1608961312,1608961327,1608961327
vc50-t20-pod6,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc78-t48-pod9,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc11-t10-pod0,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc48-t12-pod8,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc46-t19-pod23,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc1-t1-pod34,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc23-t37-pod1,1608961311,1608961311,1608961311,1608961311,1608961312,1608961312
vc68-t5-pod34,1608961312,1608961313,1608961313,1608961313,1608961314,1608961314
vc90-t26-pod8,1608961311,1608961312,1608961312,1608961312,1608961312,1608961312
vc75-t40-pod0,1608961311,1608961311,1608961311,1608961311,1608961311,1608961311
vc59-t16-pod15,1608961311,1608961312,1608961312,1608961312,1608961313,1608961313
