#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc37-t46-pod8,1608702772,1608702772,1608702772,1608702772,1608702773,1608702773
vc72-t83-pod0,1608702764,1608702764,1608702764,1608702764,1608702765,1608702765
vc44-t55-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc95-t22-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc30-t54-pod2,1608702766,1608702766,1608702766,1608702766,1608702766,1608702766
vc97-t16-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702767
vc2-t72-pod0,1608702764,1608702764,1608702764,1608702764,1608702764,1608702764
vc57-t27-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc8-t34-pod5,1608702769,1608702769,1608702769,1608702769,1608702770,1608702770
vc74-t89-pod6,1608702770,1608702770,1608702770,1608702770,1608702770,1608702770
vc3-t45-pod10,1608702774,1608702774,1608702774,1608702774,1608702774,1608702774
vc13-t63-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc1-t17-pod2,1608702766,1608702766,1608702766,1608702766,1608702766,1608702767
vc76-t75-pod11,1608702775,1608702775,1608702775,1608702775,1608702775,1608702775
vc23-t19-pod6,1608702770,1608702770,1608702770,1608702770,1608702770,1608702770
vc39-t86-pod10,1608702774,1608702774,1608702774,1608702774,1608702774,1608702774
vc29-t92-pod3,1608702767,1608702767,1608702767,1608702767,1608702768,1608702768
vc53-t12-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc75-t33-pod5,1608702769,1608702769,1608702769,1608702769,1608702770,1608702770
vc97-t16-pod7,1608702771,1608702771,1608702771,1608702771,1608702771,1608702771
vc40-t42-pod11,1608702775,1608702775,1608702775,1608702775,1608702775,1608702775
vc20-t2-pod0,1608702764,1608702764,1608702764,1608702764,1608702764,1608702764
vc2-t72-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc64-t48-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc78-t67-pod5,1608702769,1608702769,1608702769,1608702769,1608702770,1608702770
vc25-t25-pod3,1608702767,1608702767,1608702767,1608702767,1608702768,1608702768
vc92-t78-pod5,1608702769,1608702769,1608702769,1608702769,1608702770,1608702770
vc16-t37-pod12,1608702776,1608702776,1608702776,1608702776,1608702776,1608702776
vc64-t48-pod7,1608702771,1608702771,1608702771,1608702771,1608702772,1608702772
vc80-t76-pod8,1608702772,1608702772,1608702772,1608702772,1608702773,1608702773
vc94-t8-pod8,1608702772,1608702772,1608702772,1608702772,1608702773,1608702773
vc36-t58-pod8,1608702772,1608702772,1608702772,1608702772,1608702772,1608702773
vc47-t14-pod1,1608702765,1608702765,1608702765,1608702765,1608702765,1608702765
vc7-t60-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702767
vc87-t6-pod3,1608702767,1608702767,1608702767,1608702767,1608702768,1608702768
vc11-t97-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702768
vc36-t58-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702768
vc82-t21-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc13-t63-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc16-t37-pod5,1608702769,1608702769,1608702769,1608702769,1608702769,1608702769
vc91-t53-pod1,1608702765,1608702765,1608702765,1608702765,1608702765,1608702765
vc70-t66-pod5,1608702769,1608702769,1608702769,1608702769,1608702769,1608702770
vc98-t9-pod6,1608702770,1608702770,1608702770,1608702770,1608702770,1608702770
vc38-t85-pod8,1608702772,1608702772,1608702772,1608702772,1608702773,1608702773
vc84-t35-pod3,1608702767,1608702767,1608702767,1608702767,1608702768,1608702768
vc56-t38-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc24-t3-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc21-t18-pod6,1608702770,1608702770,1608702770,1608702770,1608702770,1608702770
vc49-t71-pod8,1608702772,1608702772,1608702772,1608702772,1608702773,1608702773
vc100-t62-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702768
vc85-t61-pod4,1608702768,1608702768,1608702768,1608702768,1608702769,1608702769
vc60-t74-pod1,1608702765,1608702765,1608702765,1608702765,1608702766,1608702766
vc38-t85-pod5,1608702769,1608702769,1608702769,1608702769,1608702770,1608702770
vc7-t60-pod7,1608702771,1608702771,1608702771,1608702771,1608702771,1608702771
vc26-t69-pod7,1608702771,1608702771,1608702771,1608702771,1608702772,1608702772
vc51-t82-pod9,1608702773,1608702773,1608702773,1608702773,1608702773,1608702773
vc13-t63-pod5,1608702769,1608702769,1608702769,1608702769,1608702769,1608702770
vc74-t89-pod5,1608702769,1608702769,1608702769,1608702769,1608702769,1608702770
vc21-t18-pod8,1608702772,1608702772,1608702772,1608702772,1608702772,1608702772
vc42-t4-pod0,1608702764,1608702764,1608702764,1608702764,1608702765,1608702765
vc93-t7-pod3,1608702767,1608702767,1608702767,1608702767,1608702767,1608702767
