#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc17-t44-pod15,1608703950,1608703950,1608703950,1608703950,1608703950,1608703950
vc21-t38-pod18,1608703953,1608703953,1608703953,1608703953,1608703953,1608703953
vc12-t37-pod1,1608703936,1608703936,1608703936,1608703936,1608703936,1608703936
vc54-t25-pod12,1608703947,1608703947,1608703947,1608703947,1608703947,1608703947
vc98-t43-pod32,1608703967,1608703967,1608703967,1608703967,1608703967,1608703967
vc77-t7-pod37,1608703972,1608703972,1608703972,1608703972,1608703972,1608703972
vc3-t3-pod41,1608703976,1608703976,1608703976,1608703976,1608703976,1608703976
vc70-t41-pod99,1608704034,1608704034,1608704034,1608704034,1608704034,1608704034
vc36-t11-pod18,1608703953,1608703953,1608703953,1608703953,1608703953,1608703953
vc12-t37-pod29,1608703964,1608703964,1608703964,1608703964,1608703964,1608703964
vc67-t18-pod32,1608703967,1608703967,1608703967,1608703967,1608703967,1608703967
vc15-t22-pod72,1608704007,1608704007,1608704007,1608704007,1608704007,1608704007
vc42-t12-pod13,1608703948,1608703948,1608703948,1608703948,1608703948,1608703948
vc10-t10-pod29,1608703964,1608703964,1608703964,1608703964,1608703964,1608703964
vc10-t10-pod31,1608703966,1608703966,1608703966,1608703966,1608703966,1608703966
vc37-t23-pod44,1608703979,1608703979,1608703979,1608703979,1608703979,1608703979
vc87-t33-pod44,1608703979,1608703979,1608703979,1608703979,1608703979,1608703979
vc74-t6-pod0,1608703935,1608703935,1608703935,1608703935,1608703935,1608703935
vc12-t37-pod36,1608703971,1608703971,1608703971,1608703971,1608703971,1608703971
vc30-t45-pod65,1608704000,1608704000,1608704000,1608704000,1608704000,1608704000
vc54-t25-pod65,1608704000,1608704000,1608704000,1608704000,1608704000,1608704000
vc86-t42-pod74,1608704009,1608704009,1608704009,1608704009,1608704009,1608704009
vc79-t20-pod52,1608703987,1608703987,1608703987,1608703987,1608703987,1608703987
vc73-t49-pod55,1608703990,1608703990,1608703990,1608703990,1608703990,1608703990
vc37-t23-pod63,1608703998,1608703998,1608703998,1608703998,1608703998,1608703998
vc13-t21-pod19,1608703954,1608703954,1608703954,1608703954,1608703954,1608703954
vc21-t38-pod83,1608704018,1608704018,1608704018,1608704018,1608704018,1608704018
vc55-t26-pod30,1608703965,1608703965,1608703965,1608703965,1608703965,1608703965
vc57-t5-pod48,1608703983,1608703983,1608703983,1608703983,1608703983,1608703983
vc87-t33-pod72,1608704007,1608704007,1608704007,1608704007,1608704007,1608704007
vc77-t7-pod0,1608703935,1608703935,1608703935,1608703935,1608703935,1608703935
vc72-t32-pod8,1608703943,1608703943,1608703943,1608703943,1608703943,1608703943
vc5-t30-pod25,1608703960,1608703960,1608703960,1608703960,1608703960,1608703960
vc70-t41-pod63,1608703998,1608703998,1608703998,1608703998,1608703998,1608703998
vc54-t25-pod98,1608704033,1608704033,1608704033,1608704033,1608704033,1608704033
vc52-t17-pod3,1608703938,1608703938,1608703938,1608703938,1608703938,1608703938
vc87-t33-pod4,1608703939,1608703939,1608703939,1608703939,1608703939,1608703939
vc40-t46-pod68,1608704003,1608704003,1608704003,1608704003,1608704003,1608704003
vc11-t36-pod93,1608704028,1608704028,1608704028,1608704028,1608704028,1608704028
vc30-t45-pod96,1608704031,1608704031,1608704031,1608704031,1608704031,1608704031
vc54-t25-pod17,1608703952,1608703952,1608703952,1608703952,1608703952,1608703952
vc2-t2-pod24,1608703959,1608703959,1608703959,1608703959,1608703959,1608703959
vc93-t16-pod38,1608703973,1608703973,1608703973,1608703973,1608703973,1608703973
vc69-t27-pod48,1608703983,1608703983,1608703983,1608703983,1608703983,1608703983
vc21-t38-pod84,1608704019,1608704019,1608704019,1608704019,1608704019,1608704019
vc76-t15-pod25,1608703960,1608703960,1608703960,1608703960,1608703960,1608703960
vc74-t6-pod45,1608703980,1608703980,1608703980,1608703980,1608703980,1608703980
vc15-t22-pod91,1608704026,1608704026,1608704026,1608704026,1608704026,1608704026
vc40-t46-pod5,1608703940,1608703940,1608703940,1608703940,1608703940,1608703940
vc10-t10-pod86,1608704021,1608704021,1608704021,1608704021,1608704021,1608704021
vc54-t25-pod64,1608703999,1608703999,1608703999,1608703999,1608703999,1608703999
vc21-t38-pod79,1608704014,1608704014,1608704014,1608704014,1608704014,1608704014
vc8-t19-pod31,1608703966,1608703966,1608703966,1608703966,1608703966,1608703966
vc21-t38-pod33,1608703968,1608703968,1608703968,1608703968,1608703968,1608703968
vc52-t17-pod37,1608703972,1608703972,1608703972,1608703972,1608703972,1608703972
vc88-t9-pod54,1608703989,1608703989,1608703989,1608703989,1608703989,1608703989
vc27-t39-pod55,1608703990,1608703990,1608703990,1608703990,1608703990,1608703990
vc12-t37-pod35,1608703970,1608703970,1608703970,1608703970,1608703970,1608703970
vc50-t40-pod41,1608703976,1608703976,1608703976,1608703976,1608703976,1608703976
vc10-t10-pod17,1608703952,1608703952,1608703952,1608703952,1608703952,1608703952
vc55-t26-pod35,1608703970,1608703970,1608703970,1608703970,1608703970,1608703970
vc40-t46-pod45,1608703980,1608703980,1608703980,1608703980,1608703980,1608703980
vc90-t28-pod56,1608703991,1608703991,1608703991,1608703991,1608703991,1608703991
vc69-t27-pod102,1608704037,1608704037,1608704037,1608704037,1608704037,1608704037
vc50-t40-pod76,1608704011,1608704011,1608704011,1608704011,1608704011,1608704011
vc70-t41-pod92,1608704027,1608704027,1608704027,1608704027,1608704027,1608704027
vc42-t12-pod20,1608703955,1608703955,1608703955,1608703955,1608703955,1608703955
vc93-t16-pod21,1608703956,1608703956,1608703956,1608703956,1608703956,1608703956
vc54-t25-pod49,1608703984,1608703984,1608703984,1608703984,1608703984,1608703984
vc7-t48-pod51,1608703986,1608703986,1608703986,1608703986,1608703986,1608703986
vc40-t46-pod69,1608704004,1608704004,1608704004,1608704004,1608704004,1608704004
vc59-t47-pod29,1608703964,1608703964,1608703964,1608703964,1608703964,1608703964
vc39-t24-pod56,1608703991,1608703991,1608703991,1608703991,1608703991,1608703991
vc86-t42-pod64,1608703999,1608703999,1608703999,1608703999,1608703999,1608703999
vc15-t22-pod69,1608704004,1608704004,1608704004,1608704004,1608704004,1608704004
vc40-t46-pod67,1608704002,1608704002,1608704002,1608704002,1608704002,1608704002
vc93-t16-pod15,1608703950,1608703950,1608703950,1608703950,1608703950,1608703950
vc85-t34-pod26,1608703961,1608703961,1608703961,1608703961,1608703961,1608703961
vc85-t34-pod35,1608703970,1608703970,1608703970,1608703970,1608703970,1608703970
vc57-t5-pod45,1608703980,1608703980,1608703980,1608703980,1608703980,1608703980
vc73-t49-pod48,1608703983,1608703983,1608703983,1608703983,1608703983,1608703983
vc5-t30-pod15,1608703950,1608703950,1608703950,1608703950,1608703950,1608703950
vc21-t38-pod72,1608704007,1608704007,1608704007,1608704007,1608704007,1608704007
vc8-t19-pod2,1608703937,1608703937,1608703937,1608703937,1608703937,1608703937
vc81-t8-pod15,1608703950,1608703950,1608703950,1608703950,1608703950,1608703950
vc10-t10-pod44,1608703979,1608703979,1608703979,1608703979,1608703979,1608703979
vc93-t16-pod70,1608704005,1608704005,1608704005,1608704005,1608704005,1608704005
vc93-t16-pod71,1608704006,1608704006,1608704006,1608704006,1608704006,1608704006
vc76-t15-pod92,1608704027,1608704027,1608704027,1608704027,1608704027,1608704027
vc60-t31-pod22,1608703957,1608703957,1608703957,1608703957,1608703957,1608703957
vc30-t45-pod29,1608703964,1608703964,1608703964,1608703964,1608703964,1608703964
vc85-t34-pod32,1608703967,1608703967,1608703967,1608703967,1608703967,1608703967
vc82-t1-pod76,1608704011,1608704011,1608704011,1608704011,1608704011,1608704011
vc39-t24-pod83,1608704018,1608704018,1608704018,1608704018,1608704018,1608704018
vc77-t7-pod3,1608703938,1608703938,1608703938,1608703938,1608703938,1608703938
vc10-t10-pod92,1608704027,1608704027,1608704027,1608704027,1608704027,1608704027
vc40-t46-pod50,1608703985,1608703985,1608703985,1608703985,1608703985,1608703985
vc52-t17-pod7,1608703942,1608703942,1608703942,1608703942,1608703942,1608703942
vc12-t37-pod10,1608703945,1608703945,1608703945,1608703945,1608703945,1608703945
vc98-t43-pod23,1608703958,1608703958,1608703958,1608703958,1608703958,1608703958
vc98-t43-pod26,1608703961,1608703961,1608703961,1608703961,1608703961,1608703961
vc77-t7-pod49,1608703984,1608703984,1608703984,1608703984,1608703984,1608703984
vc85-t34-pod8,1608703943,1608703943,1608703943,1608703943,1608703943,1608703943
vc40-t46-pod51,1608703986,1608703986,1608703986,1608703986,1608703986,1608703986
vc37-t23-pod62,1608703997,1608703997,1608703997,1608703997,1608703997,1608703997
vc87-t33-pod20,1608703955,1608703955,1608703955,1608703955,1608703955,1608703955
vc93-t16-pod34,1608703969,1608703969,1608703969,1608703969,1608703969,1608703969
vc54-t25-pod93,1608704028,1608704028,1608704028,1608704028,1608704028,1608704028
vc93-t16-pod14,1608703949,1608703949,1608703949,1608703949,1608703949,1608703949
vc12-t37-pod43,1608703978,1608703978,1608703978,1608703978,1608703978,1608703978
vc98-t43-pod46,1608703981,1608703981,1608703981,1608703981,1608703981,1608703981
vc79-t20-pod11,1608703946,1608703946,1608703946,1608703946,1608703946,1608703946
vc87-t33-pod32,1608703967,1608703967,1608703967,1608703967,1608703967,1608703967
vc43-t13-pod33,1608703968,1608703968,1608703968,1608703968,1608703968,1608703968
vc54-t25-pod96,1608704031,1608704031,1608704031,1608704031,1608704031,1608704031
vc30-t45-pod11,1608703946,1608703946,1608703946,1608703946,1608703946,1608703946
vc60-t31-pod11,1608703946,1608703946,1608703946,1608703946,1608703946,1608703946
vc59-t47-pod25,1608703960,1608703960,1608703960,1608703960,1608703960,1608703960
vc69-t27-pod28,1608703963,1608703963,1608703963,1608703963,1608703963,1608703963
vc2-t2-pod58,1608703993,1608703993,1608703993,1608703993,1608703993,1608703993
vc49-t4-pod15,1608703950,1608703950,1608703950,1608703950,1608703950,1608703950
vc5-t30-pod31,1608703966,1608703966,1608703966,1608703966,1608703966,1608703966
vc2-t2-pod43,1608703978,1608703978,1608703978,1608703978,1608703978,1608703978
vc74-t6-pod52,1608703987,1608703987,1608703987,1608703987,1608703987,1608703987
vc54-t25-pod68,1608704003,1608704003,1608704003,1608704003,1608704003,1608704003
