#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc54-t48-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc39-t10-pod6,1608705774,1608705774,1608705774,1608705774,1608705774,1608705774
vc38-t46-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc27-t17-pod11,1608705779,1608705779,1608705779,1608705779,1608705779,1608705779
vc78-t18-pod14,1608705782,1608705782,1608705782,1608705782,1608705782,1608705782
vc66-t27-pod26,1608705794,1608705794,1608705794,1608705794,1608705794,1608705794
vc59-t5-pod2,1608705770,1608705770,1608705770,1608705770,1608705770,1608705770
vc54-t48-pod5,1608705773,1608705773,1608705773,1608705773,1608705773,1608705773
vc15-t14-pod12,1608705780,1608705780,1608705780,1608705780,1608705780,1608705780
vc87-t49-pod12,1608705780,1608705780,1608705780,1608705780,1608705780,1608705780
vc47-t47-pod17,1608705785,1608705785,1608705785,1608705785,1608705785,1608705785
vc88-t20-pod2,1608705770,1608705770,1608705770,1608705770,1608705770,1608705770
vc90-t35-pod3,1608705771,1608705771,1608705771,1608705771,1608705771,1608705771
vc18-t29-pod3,1608705771,1608705771,1608705771,1608705771,1608705771,1608705771
vc32-t30-pod11,1608705779,1608705779,1608705779,1608705779,1608705779,1608705779
vc64-t6-pod13,1608705781,1608705781,1608705781,1608705781,1608705781,1608705781
vc81-t19-pod16,1608705784,1608705784,1608705784,1608705784,1608705784,1608705784
vc53-t11-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc56-t4-pod3,1608705771,1608705771,1608705771,1608705771,1608705771,1608705771
vc22-t45-pod3,1608705771,1608705771,1608705771,1608705771,1608705771,1608705771
vc1-t36-pod11,1608705779,1608705779,1608705779,1608705779,1608705779,1608705779
vc15-t14-pod19,1608705787,1608705787,1608705787,1608705787,1608705787,1608705787
vc32-t30-pod22,1608705790,1608705790,1608705790,1608705790,1608705790,1608705790
vc56-t4-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc62-t26-pod6,1608705774,1608705774,1608705774,1608705774,1608705774,1608705774
vc66-t27-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc67-t28-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc53-t11-pod8,1608705776,1608705776,1608705776,1608705776,1608705776,1608705776
vc27-t17-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc73-t8-pod14,1608705782,1608705782,1608705782,1608705782,1608705782,1608705782
vc100-t13-pod15,1608705783,1608705783,1608705783,1608705783,1608705783,1608705783
vc15-t14-pod10,1608705778,1608705778,1608705778,1608705778,1608705778,1608705778
vc54-t48-pod15,1608705783,1608705783,1608705783,1608705783,1608705783,1608705783
vc66-t27-pod2,1608705770,1608705770,1608705770,1608705770,1608705770,1608705770
vc27-t17-pod5,1608705773,1608705773,1608705773,1608705773,1608705773,1608705773
vc90-t35-pod8,1608705776,1608705776,1608705776,1608705776,1608705776,1608705776
vc62-t26-pod19,1608705787,1608705787,1608705787,1608705787,1608705787,1608705787
vc26-t16-pod6,1608705774,1608705774,1608705774,1608705774,1608705774,1608705774
vc47-t47-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc38-t46-pod12,1608705780,1608705780,1608705780,1608705780,1608705780,1608705780
vc53-t11-pod5,1608705773,1608705773,1608705773,1608705773,1608705773,1608705773
vc78-t18-pod11,1608705779,1608705779,1608705779,1608705779,1608705779,1608705779
vc76-t23-pod2,1608705770,1608705770,1608705770,1608705770,1608705770,1608705770
vc59-t5-pod14,1608705782,1608705782,1608705782,1608705782,1608705782,1608705782
vc47-t47-pod18,1608705786,1608705786,1608705786,1608705786,1608705786,1608705786
vc98-t50-pod12,1608705780,1608705780,1608705780,1608705780,1608705780,1608705780
vc90-t35-pod14,1608705782,1608705782,1608705782,1608705782,1608705782,1608705782
vc63-t41-pod15,1608705783,1608705783,1608705783,1608705783,1608705783,1608705783
vc15-t14-pod16,1608705784,1608705784,1608705784,1608705784,1608705784,1608705784
vc66-t27-pod23,1608705791,1608705791,1608705791,1608705791,1608705791,1608705791
vc72-t42-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc56-t4-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc47-t47-pod8,1608705776,1608705776,1608705776,1608705776,1608705776,1608705776
vc20-t37-pod16,1608705784,1608705784,1608705784,1608705784,1608705784,1608705784
vc18-t29-pod6,1608705774,1608705774,1608705774,1608705774,1608705774,1608705774
vc85-t25-pod9,1608705777,1608705777,1608705777,1608705777,1608705777,1608705777
vc29-t2-pod23,1608705791,1608705791,1608705791,1608705791,1608705791,1608705791
vc75-t39-pod12,1608705780,1608705780,1608705780,1608705780,1608705780,1608705780
vc73-t8-pod21,1608705789,1608705789,1608705789,1608705789,1608705789,1608705789
vc81-t19-pod1,1608705769,1608705769,1608705769,1608705769,1608705769,1608705769
vc15-t14-pod8,1608705776,1608705776,1608705776,1608705776,1608705776,1608705776
vc50-t32-pod13,1608705781,1608705781,1608705781,1608705781,1608705781,1608705781
vc88-t20-pod7,1608705775,1608705775,1608705775,1608705775,1608705775,1608705775
vc9-t1-pod10,1608705778,1608705778,1608705778,1608705778,1608705778,1608705778
vc88-t20-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc29-t2-pod0,1608705768,1608705768,1608705768,1608705768,1608705768,1608705768
vc63-t41-pod4,1608705772,1608705772,1608705772,1608705772,1608705772,1608705772
vc91-t40-pod11,1608705779,1608705779,1608705779,1608705779,1608705779,1608705779
vc54-t48-pod20,1608705788,1608705788,1608705788,1608705788,1608705788,1608705788
vc47-t47-pod3,1608705771,1608705771,1608705771,1608705771,1608705771,1608705771
vc35-t7-pod5,1608705773,1608705773,1608705773,1608705773,1608705773,1608705773
vc22-t45-pod22,1608705790,1608705790,1608705790,1608705790,1608705790,1608705790
vc76-t23-pod22,1608705790,1608705790,1608705790,1608705790,1608705790,1608705790
vc22-t45-pod8,1608705776,1608705776,1608705776,1608705776,1608705776,1608705776
