#podName,tenantCreation,dwsDequeue,superCreation,superReady,uwsDequeue,tenantUpdate
vc87-t13-pod243,1609024242,1609024250,1609024250,1609024250,1609024254,1609024254
vc48-t17-pod334,1609024243,1609024254,1609024254,1609024254,1609024254,1609024255
vc7-t23-pod386,1609024243,1609024257,1609024257,1609024257,1609024261,1609024261
vc89-t12-pod170,1609024242,1609024246,1609024246,1609024246,1609024250,1609024250
vc8-t18-pod78,1609024241,1609024243,1609024243,1609024243,1609024244,1609024244
vc41-t2-pod36,1609024241,1609024241,1609024241,1609024241,1609024241,1609024241
vc83-t19-pod173,1609024242,1609024247,1609024247,1609024247,1609024250,1609024250
vc23-t8-pod332,1609024243,1609024254,1609024254,1609024254,1609024259,1609024259
vc63-t22-pod76,1609024241,1609024243,1609024243,1609024243,1609024244,1609024244
vc83-t19-pod94,1609024241,1609024244,1609024244,1609024244,1609024245,1609024245
vc87-t13-pod159,1609024242,1609024246,1609024246,1609024246,1609024249,1609024249
vc44-t20-pod342,1609024243,1609024255,1609024255,1609024255,1609024259,1609024259
vc7-t23-pod63,1609024241,1609024242,1609024242,1609024243,1609024243,1609024243
vc88-t24-pod45,1609024241,1609024242,1609024242,1609024242,1609024242,1609024242
vc17-t16-pod176,1609024242,1609024247,1609024247,1609024247,1609024250,1609024250
vc23-t8-pod213,1609024242,1609024248,1609024248,1609024248,1609024249,1609024249
vc31-t10-pod73,1609024241,1609024243,1609024243,1609024243,1609024244,1609024244
vc87-t13-pod210,1609024242,1609024248,1609024248,1609024248,1609024252,1609024252
vc48-t17-pod366,1609024243,1609024256,1609024256,1609024256,1609024260,1609024260
vc50-t21-pod96,1609024241,1609024244,1609024244,1609024244,1609024245,1609024245
vc7-t23-pod211,1609024242,1609024248,1609024248,1609024248,1609024251,1609024251
vc88-t24-pod172,1609024242,1609024246,1609024246,1609024247,1609024249,1609024249
vc55-t4-pod5,1609024225,1609024225,1609024225,1609024225,1609024225,1609024225
vc31-t10-pod281,1609024243,1609024252,1609024252,1609024252,1609024256,1609024256
vc28-t9-pod109,1609024241,1609024244,1609024244,1609024244,1609024246,1609024246
vc59-t5-pod383,1609024243,1609024257,1609024257,1609024257,1609024261,1609024261
vc7-t23-pod299,1609024243,1609024253,1609024253,1609024253,1609024257,1609024257
vc72-t25-pod38,1609024241,1609024241,1609024241,1609024241,1609024264,1609024264
vc83-t19-pod16,1609024240,1609024241,1609024241,1609024241,1609024241,1609024241
vc47-t11-pod153,1609024242,1609024246,1609024246,1609024246,1609024249,1609024249
vc41-t2-pod55,1609024241,1609024242,1609024242,1609024242,1609024243,1609024243
vc63-t22-pod294,1609024243,1609024252,1609024252,1609024253,1609024257,1609024257
vc72-t25-pod112,1609024241,1609024244,1609024244,1609024244,1609024246,1609024246
vc87-t13-pod202,1609024242,1609024248,1609024248,1609024248,1609024252,1609024252
vc87-t13-pod310,1609024243,1609024253,1609024253,1609024253,1609024257,1609024257
vc48-t17-pod331,1609024243,1609024254,1609024254,1609024254,1609024259,1609024259
vc7-t23-pod20,1609024240,1609024241,1609024241,1609024241,1609024241,1609024241
vc83-t19-pod347,1609024243,1609024255,1609024255,1609024255,1609024260,1609024260
vc83-t19-pod78,1609024241,1609024243,1609024243,1609024243,1609024244,1609024244
vc23-t8-pod349,1609024243,1609024255,1609024255,1609024255,1609024260,1609024260
